# FKCTX_COUNTS 1
# chunk_count=322253
# corpus_sha256=6f363cf9acc1efc0bf7bad645d0fb693a6e08bf3110fbdadcfc123a9e9612b6f
# database_sha256=991a13b8552748ea2c35fb229446809869a0ceee14ba0107a65351c8527efbc2
# seed_sha256=1ca65d164a833af40de728f5d9d8edd831cca8177516f72285ed2d0429a707eb
# sentence_count=248802
# tokenizer_version=1
kind	previous_surface	next_surface	count
U	-	昨年	142
U	-	終わる	142
U	-	胸	142
U	-	週	142
U	-	あい	141
U	-	オレンジ	141
U	-	美味しい	141
U	-	聞こえた	141
U	-	肩	141
U	-	詩人	141
U	-	運	141
U	-	乗った	140
U	-	匹	140
U	-	外国人	140
U	-	待つ	140
U	-	来月	140
U	-	番	140
U	-	終えた	140
U	-	貧しい	140
U	-	こん	139
U	-	交通事故	139
U	-	嬉しい	139
U	-	成功した	139
U	-	環境	139
U	-	種類	139
U	-	素	139
U	-	ピザ	138
U	-	ミルク	138
U	-	個	138
U	-	出会った	138
U	-	到着した	138
U	-	我	138
U	-	満足して	138
U	-	社長	138
U	-	記憶	138
U	-	いき	137
U	-	ノート	137
U	-	不思議	137
U	-	早起き	137
U	-	来ました	137
U	-	遅れた	137
U	-	駄目	137
U	-	５時	137
U	-	もっとも	136
U	-	作品	136
U	-	右	136
U	-	土曜日	136
U	-	欠点	136
U	-	物語	136
U	-	立てて	136
U	-	込	136
U	-	２時	136
U	-	なければいけない	135
U	-	はね	135
U	-	やってきた	135
U	-	冷たい	135
U	-	勤勉	135
U	-	喜び	135
U	-	変わった	135
U	-	実験	135
U	-	果物	135
U	-	理論	135
U	-	飲み物	135
U	-	くる	134
U	-	もうすぐ	134
U	-	何年	134
U	-	価格	134
U	-	始まる	134
U	-	思い出す	134
U	-	性格	134
U	-	活動	134
U	-	見ました	134
U	-	通	134
U	-	９時	134
U	-	くれなかった	133
U	-	すぎて	133
U	-	まさに	133
U	-	セーター	133
U	-	チーズ	133
U	-	亡くなった	133
U	-	合わない	133
U	-	感情	133
U	-	科学	133
U	-	空いて	133
U	-	賢い	133
U	-	走った	133
U	-	あたり	132
U	-	キロ	132
U	-	ソ	132
U	-	ロシア	132
U	-	乗り	132
U	-	内	132
U	-	年上	132
U	-	求めて	132
U	-	しばし	131
U	-	それぞれ	131
U	-	はた	131
U	-	側	131
U	-	感じる	131
U	-	おか	130
U	-	せん	130
U	-	与える	130
U	-	元	130
U	-	入れた	130
U	-	受ける	130
U	-	土地	130
U	-	植物	130
U	-	決定	130
U	-	雨が降る	130
U	-	電話番号	130
U	-	飛んで	130
U	-	食べない	130
U	-	８時	130
U	-	くれました	129
U	-	というより	129
U	-	先月	129
U	-	同様	129
U	-	得た	129
U	-	文化	129
U	-	見つける	129
U	-	ふり	128
U	-	タイプ	128
U	-	チケット	128
U	-	一般	128
U	-	合	128
U	-	商品	128
U	-	富士山	128
U	-	度	128
U	-	感謝	128
U	-	無	128
U	-	皿	128
U	-	笑	128
U	-	聞こえる	128
U	-	遅刻	128
U	-	郵便局	128
U	-	間に合う	128
U	-	青	128
U	-	さら	127
U	-	わからなかった	127
U	-	会話	127
U	-	台	127
U	-	大きく	127
U	-	押し	127
U	-	氷	127
U	-	終	127
U	-	部	127
U	-	さらに	126
U	-	そば	126
U	-	つかない	126
U	-	なくした	126
U	-	世界中	126
U	-	使い	126
U	-	信頼	126
U	-	入り	126
U	-	入れる	126
U	-	出来る	126
U	-	売って	126
U	-	教授	126
U	-	泳いで	126
U	-	誇り	126
U	-	貸して	126
U	-	送った	126
U	-	重い	126
U	-	ほんの	125
U	-	りんご	125
U	-	アパート	125
U	-	スーパー	125
U	-	トラック	125
U	-	バラ	125
U	-	一体	125
U	-	人達	125
U	-	余裕	125
U	-	助言	125
U	-	外国語	125
U	-	思い出	125
U	-	文句	125
U	-	申し出	125
U	-	速い	125
U	-	難	125
U	-	ああ	124
U	-	ご飯	124
U	-	しまって	124
U	-	なきゃいけない	124
U	-	ジャック	124
U	-	人形	124
U	-	付け	124
U	-	向こう	124
U	-	法	124
U	-	留守	124
U	-	笑って	124
U	-	約束した	124
U	-	腰	124
U	-	調査	124
U	-	量	124
U	-	がま	123
U	-	にもかかわらず	123
U	-	スペイン語	123
U	-	今回	123
U	-	気候	123
U	-	決心	123
U	-	米	123
U	-	要求	123
U	-	訳	123
U	-	開けた	123
U	-	降って	123
U	-	もらえ	122
U	-	ラ	122
U	-	商売	122
U	-	委員会	122
U	-	紅茶	122
U	-	血	122
U	-	訪ねて	122
U	-	近所	122
U	-	かける	121
U	-	じっと	121
U	-	ポケット	121
U	-	レポート	121
U	-	友	121
U	-	変化	121
U	-	寝た	121
U	-	悲しい	121
U	-	早い	121
U	-	明かり	121
U	-	開け	121
U	-	黒い	121
U	-	くれます	120
U	-	どうも	120
U	-	のせいで	120
U	-	クッキー	120
U	-	成績	120
U	-	持ってきて	120
U	-	時の	120
U	-	笑った	120
U	-	置いた	120
U	-	言いました	120
U	-	かもしれません	119
U	-	動	119
U	-	唯一	119
U	-	屋根	119
U	-	必ずしも	119
U	-	ほぼ	118
U	-	何回	118
U	-	困った	118
U	-	座った	118
U	-	役に立つ	118
U	-	待った	118
U	-	満足	118
U	-	疲れて	118
U	-	科学者	118
U	-	綺麗	118
U	-	義務	118
U	-	職	118
U	-	際	118
U	-	騒音	118
U	-	お昼	117
U	-	されます	117
U	-	わずか	117
U	-	作り	117
U	-	全て	117
U	-	兵士	117
U	-	切手	117
U	-	同じくらい	117
U	-	当時	117
U	-	特別	117
U	-	考慮	117
U	-	良かった	117
U	-	便り	116
U	-	先日	116
U	-	尊敬	116
U	-	技術	116
U	-	生きる	116
U	-	背	116
U	-	退屈	116
U	-	遅い	116
U	-	この前	115
U	-	であろう	115
U	-	わず	115
U	-	デート	115
U	-	ピクニック	115
U	-	ベル	115
U	-	始まった	115
U	-	子供の頃	115
U	-	家庭	115
U	-	景色	115
U	-	求めた	115
U	-	注意して	115
U	-	結婚式	115
U	-	階段	115
U	-	１０分	115
U	-	お風呂	114
U	-	ついている	114
U	-	ゴルフ	114
U	-	不安	114
U	-	今週	114
U	-	大人	114
U	-	容易	114
U	-	市場	114
U	-	戻る	114
U	-	自信	114
U	-	見えない	114
U	-	貧乏	114
U	-	たれ	113
U	-	だんだん	113
U	-	チャンス	113
U	-	上着	113
U	-	両方	113
U	-	分からなかった	113
U	-	大の	113
U	-	早	113
U	-	最善	113
U	-	歩き	113
U	-	立場	113
U	-	遠い	113
U	-	久しぶり	112
U	-	乗客	112
U	-	厳しい	112
U	-	叔母	112
U	-	国際	112
U	-	季節	112
U	-	広い	112
U	-	恐怖	112
U	-	最終	112
U	-	疲れた	112
U	-	祖母	112
U	-	言わなかった	112
U	-	通って	112
U	-	食べます	112
U	-	もん	111
U	-	借金	111
U	-	当て	111
U	-	彼氏	111
U	-	意識	111
U	-	発見	111
U	-	知り合い	111
U	-	自身	111
U	-	贈り物	111
U	-	頑張って	111
U	-	いく	110
U	-	やさしい	110
U	-	バター	110
U	-	ボート	110
U	-	ママ	110
U	-	切	110
U	-	左	110
U	-	楽しんで	110
U	-	無事	110
U	-	美人	110
U	-	角	110
U	-	面	110
U	-	つける	109
U	-	再び	109
U	-	帰宅	109
U	-	幸運	109
U	-	楽しんだ	109
U	-	様	109
U	-	水泳	109
U	-	立てた	109
U	-	選挙	109
U	-	ディ	108
U	-	プロジェクト	108
U	-	一言	108
U	-	万一	108
U	-	中止	108
U	-	恥	108
U	-	悪かった	108
U	-	払う	108
U	-	調べ	108
U	-	遅れる	108
U	-	黒	108
U	-	あげて	107
U	-	さっき	107
U	-	とは限らない	107
U	-	にし	107
U	-	はずがない	107
U	-	カード	107
U	-	ロ	107
U	-	事態	107
U	-	光景	107
U	-	内容	107
U	-	可能	107
U	-	吸って	107
U	-	夕方	107
U	-	大勢	107
U	-	深く	107
U	-	牛	107
U	-	番号	107
U	-	穴	107
U	-	終わって	107
U	-	行けば	107
U	-	見えます	107
U	-	遊ぶ	107
U	-	選んだ	107
U	-	鼻	107
U	-	おじ	106
U	-	おもちゃ	106
U	-	ばん	106
U	-	やっぱり	106
U	-	ティ	106
U	-	ナン	106
U	-	メートル	106
U	-	便	106
U	-	具合	106
U	-	半分	106
U	-	奇妙	106
U	-	寒	106
U	-	延期	106
U	-	昨晩	106
U	-	煙草	106
U	-	王	106
U	-	確認	106
U	-	選	106
U	-	都会	106
U	-	ことにして	105
U	-	ずいぶん	105
U	-	まあ	105
U	-	一生	105
U	-	作って	105
U	-	大声	105
U	-	文章	105
U	-	昼	105
U	-	流れ	105
U	-	犯罪	105
U	-	目標	105
U	-	確信して	105
U	-	訪れた	105
U	-	鳴った	105
U	-	５分	105
U	-	えら	104
U	-	シャワー	104
U	-	バッグ	104
U	-	人前	104
U	-	利益	104
U	-	晩	104
U	-	棚	104
U	-	気づいた	104
U	-	気をつけて	104
U	-	滞在	104
U	-	製品	104
U	-	門	104
U	-	とにかく	103
U	-	ガラス	103
U	-	ダンス	103
U	-	ローマ	103
U	-	作文	103
U	-	呼ぶ	103
U	-	回復	103
U	-	完璧	103
U	-	文学	103
U	-	歌う	103
U	-	知った	103
U	-	笑顔	103
U	-	買いました	103
U	-	邪魔	103
U	-	銃	103
U	-	階	103
U	-	つけて	102
U	-	はないか	102
U	-	ブラウン	102
U	-	以来	102
U	-	休んだ	102
U	-	傾向	102
U	-	北海道	102
U	-	取	102
U	-	同意	102
U	-	夕飯	102
U	-	学	102
U	-	州	102
U	-	悲しみ	102
U	-	現実	102
U	-	用意	102
U	-	続いて	102
U	-	賞	102
U	-	離れて	102
U	-	香り	102
U	-	１時間	102
U	-	お話	101
U	-	この辺	101
U	-	たまに	101
U	-	とうとう	101
U	-	スーツケース	101
U	-	マジ	101
U	-	世	101
U	-	何事	101
U	-	労働者	101
U	-	太郎	101
U	-	怪我	101
U	-	愚	101
U	-	物価	101
U	-	証拠	101
U	-	話せない	101
U	-	過ごす	101
U	-	おま	100
U	-	だし	100
U	-	ちゃって	100
U	-	もらえる	100
U	-	シ	100
U	-	スピーチ	100
U	-	バナナ	100
U	-	不幸	100
U	-	人類	100
U	-	企業	100
U	-	出来事	100
U	-	喉	100
U	-	変える	100
U	-	慣れ	100
U	-	枚	100
U	-	桜	100
U	-	毎週	100
U	-	甘い	100
U	-	皆さん	100
U	-	認め	100
U	-	金曜日	100
U	-	とう	99
U	-	どうしたの	99
U	-	中国語	99
U	-	仲間	99
U	-	地面	99
U	-	変更	99
U	-	故郷	99
U	-	求め	99
U	-	海岸	99
U	-	石油	99
U	-	辺り	99
U	-	運命	99
U	-	関心	99
U	-	かま	98
U	-	ちょうだい	98
U	-	できます	98
U	-	ようになる	98
U	-	スー	98
U	-	バカ	98
U	-	付き合って	98
U	-	優しい	98
U	-	切れ	98
U	-	勝利	98
U	-	危機	98
U	-	城	98
U	-	天候	98
U	-	家具	98
U	-	役	98
U	-	手段	98
U	-	教える	98
U	-	望み	98
U	-	来なかった	98
U	-	現代	98
U	-	線	98
U	-	記事	98
U	-	論文	98
U	-	選ぶ	98
U	-	食後	98
U	-	おかしい	97
U	-	たね	97
U	-	のし	97
U	-	アドバイス	97
U	-	一部	97
U	-	建て	97
U	-	申し訳ありません	97
U	-	秘書	97
U	-	精神	97
U	-	英国	97
U	-	部分	97
U	-	骨	97
U	-	１週間	97
U	-	おそらく	96
U	-	すぐに	96
U	-	スーツ	96
U	-	個人	96
U	-	切った	96
U	-	動物園	96
U	-	博物館	96
U	-	増えて	96
U	-	成長	96
U	-	手に入れた	96
U	-	案	96
U	-	為	96
U	-	禁止	96
U	-	答える	96
U	-	説明して	96
U	-	近づいて	96
U	-	がった	95
U	-	つれて	95
U	-	なくちゃ	95
U	-	エンジン	95
U	-	ソファー	95
U	-	プール	95
U	-	仕方	95
U	-	匂い	95
U	-	君たち	95
U	-	第一	95
U	-	賢明	95
U	-	おばあちゃん	94
U	-	くも	94
U	-	ベンチ	94
U	-	信用	94
U	-	偉大	94
U	-	傷	94
U	-	助ける	94
U	-	得る	94
U	-	暖かい	94
U	-	来ます	94
U	-	素敵	94
U	-	紳士	94
U	-	聴衆	94
U	-	お名前	93
U	-	これまで	93
U	-	というもの	93
U	-	ばれた	93
U	-	サービス	93
U	-	合って	93
U	-	地位	93
U	-	天才	93
U	-	失	93
U	-	好み	93
U	-	室	93
U	-	帰宅した	93
U	-	激しい	93
U	-	盗んだ	93
U	-	解く	93
U	-	話せます	93
U	-	運転手	93
U	-	だらけ	92
U	-	といて	92
U	-	偉	92
U	-	利口	92
U	-	新車	92
U	-	未来	92
U	-	本気	92
U	-	注文	92
U	-	見えなかった	92
U	-	訪れる	92
U	-	送り	92
U	-	ざる	91
U	-	たまたま	91
U	-	ばれて	91
U	-	ウ	91
U	-	優	91
U	-	寒さ	91
U	-	幽霊	91
U	-	忙しかった	91
U	-	恐ろしい	91
U	-	手伝い	91
U	-	文法	91
U	-	物事	91
U	-	癖	91
U	-	発言	91
U	-	てもいい	90
U	-	ということは	90
U	-	にくい	90
U	-	ぬ	90
U	-	よろしく	90
U	-	イン	90
U	-	グループ	90
U	-	下手	90
U	-	世紀	90
U	-	今すぐ	90
U	-	勝った	90
U	-	受け取った	90
U	-	地	90
U	-	守	90
U	-	引き	90
U	-	扱い	90
U	-	振り	90
U	-	方がよい	90
U	-	日曜	90
U	-	日記	90
U	-	望んで	90
U	-	消して	90
U	-	疑い	90
U	-	発明	90
B	あい	つ	28
B	あえない	運命	3
B	あか	あか	4
B	あぐら	かいて	3
B	あこ	がれ	5
B	あこ	がれて	5
B	あこ	がれる	6
B	あごひげ	生やした	2
B	あざ	けった	2
B	あざ	だらけ	4
B	あざ	笑う	4
B	あそこ	立って	10
B	あたり	見回した	5
B	あちこち	散らばって	2
B	あちこち	歩き回った	5
B	あっさり	断	2
B	あっという間	過ぎて	3
B	あの	レストラン	24
B	あの	人たち	86
B	あの	人達	19
B	あの	子	158
B	あの	店	76
B	あの	映画	42
B	あの	男	57
B	あふれ	かえって	2
B	あまり	にも	22
B	あまり	好き	49
B	あらゆる	努力	22
B	あらゆる	機会	13
B	あらゆる	点	13
B	あらゆる	種類	14
B	あり	ませんか	87
B	あり	ませんでした	78
B	あり	得ない	19
B	ありのまま	述	2
B	ある	んだ	193
B	ある	んです	79
B	ある	程度	39
B	あるがまま	受け入れ	5
B	あるがまま	描く	2
B	ある意味では	正しい	6
B	あれこれ	指図	3
B	あろうとなかろう	と	10
B	あん	なに	28
B	あん	奴	11
B	い	す	52
B	い	たの	72
B	い	なければ	45
B	い	ま	83
B	い	ませんでした	56
B	いい	すね	52
B	いい	ですか	370
B	いい	んだ	117
B	いい	分からない	37
B	いい	匂い	21
B	いい	思う	68
B	いい加減	決め付けた	2
B	いか	ですか	126
B	いか	わからなかった	21
B	いか	途方	11
B	いかが	ですか	48
B	いかめしい	顔つき	2
B	いくつ	かの	119
B	いくつか	景勝の地	2
B	いくつか	質問をした	8
B	いくら	ですか	123
B	いくら	注意して	25
B	いざ	という	9
B	いじゅ	たん	4
B	いたく	たまらない	3
B	いたく	たまらなかった	3
B	いたく	やきもき	2
B	いたして	おります	3
B	いたずら	小僧	2
B	いただいて	よろしい	8
B	いただけ	ませんか	197
B	いただけない	でしょうか	18
B	いただける	といい	4
B	いただける	助かります	7
B	いただける	幸い	4
B	いただければ	幸いです	10
B	いちいち	目くじら	2
B	いっそ	う	67
B	いった	い	83
B	いっぱい	だった	53
B	いつでも	好きなときに	2
B	いつになく	寒かった	2
B	いとこ	ろは	3
B	いとこ	同士	8
B	いとも	やす	2
B	いびき	かいて	8
B	いらいら	させる	6
B	いろいろ	種類	9
B	いわゆる	たたき上げ	3
B	いわゆる	義務教育	2
B	いわゆる	自力	3
B	いわゆる	進歩的	2
B	いわれ	いる	23
B	う	さだ	8
B	う	まく	17
B	うそ	ついた	25
B	うそ	ついている	13
B	うそ	つかない	8
B	うそ	つき	28
B	うそ	つく	28
B	うなぎ	のぼり	2
B	うなぎ	上り	2
B	うなり声	上げる	2
B	うまく	利用	11
B	うるさくて	かなわない	2
B	えり	起こします	2
B	えり首	つかんだ	2
B	おいた	ほう	15
B	おいた	方がいい	18
B	おいて	ください	49
B	おいて	下さい	21
B	おか	えり	10
B	おか	けし	6
B	おか	なければならない	16
B	おかわり	いか	7
B	おけば	安心	2
B	おじ	ぎ	20
B	おそ	くま	2
B	おそれ	いります	2
B	おち	ぶれ	2
B	おっしゃる	通り	9
B	おぼつかない	足取り	2
B	おまけに	高くない	2
B	おむつ	替え	2
B	おもちゃ	買って	12
B	お世話になって	おります	3
B	お互いに	身振り	4
B	お使い	下さい	9
B	お先に	失礼します	3
B	お医者さん	診て	7
B	お召	上がり	21
B	お名前	お伺い	5
B	お名前	フルネーム	2
B	お名前	伺って	6
B	お土産	屋	3
B	お姉さん	に劣らず	3
B	お子さん	母乳	2
B	お子様	入場	2
B	お宮参り	訪れた	2
B	お小遣い	あげて	3
B	お弁当	持って来た	2
B	お手手	洗った	2
B	お手数	おか	3
B	お早めに	お召	2
B	お昼	ご飯	9
B	お時間	割いて	6
B	お水	あげて	3
B	お皿	割れて	2
B	お皿	洗う	3
B	お目	かかれて	4
B	お目	かかれる	5
B	お目	かり	17
B	お目	掛かれる	2
B	お知らせ	ください	20
B	お知らせ	ます	18
B	お知らせ	下さい	13
B	お礼	申し上げます	14
B	お礼	申し上げる	2
B	お祝い	申し上げます	3
B	お立ち	寄り	8
B	お腹	す	35
B	お腹	すい	14
B	お腹	ぱんぱん	2
B	お腹	ぺこぺこ	5
B	お腹	ペコペコ	4
B	お腹	痛い	20
B	お腹	痛く	6
B	お腹	空いた	15
B	お腹	空いて	42
B	お腹	空きました	2
B	お茶	一杯	13
B	お茶	入れて	12
B	お茶	飲み	20
B	お茶	飲んで	10
B	お菓子	ねだり	4
B	お見え	なりました	4
B	お詫び	申し上げます	3
B	お詰め	願います	2
B	お話	したい	9
B	お越し	ください	14
B	お越しいただき	ありがとうございます	3
B	お酒	飲む	7
B	お金	使う	23
B	お金	全部	39
B	お金	持って	72
B	お金	盗んだ	18
B	お金	貯める	6
B	お金	貸し	26
B	お願い	きます	19
B	お願い	だから	20
B	お願いしたい	ことがある	7
B	お願いしたい	のです	22
B	お風呂	入って	23
B	お風呂	入ります	7
B	お風呂	入る	11
B	お風呂	沸いて	2
B	かかる	だろう	29
B	かかれて	光栄	2
B	かき	わけて	2
B	かき	分け	9
B	かき	混ぜた	5
B	かく	なって	27
B	かけ	よう	65
B	かけがえのない	思い出	4
B	かさ	ま	9
B	かし	がらない	4
B	かしこ	混んで	2
B	かじ	かんで	5
B	かじか	じゃった	2
B	かすか	微笑んだ	2
B	かすんで	見えます	3
B	かっと	なって	11
B	かっと	なりやすい	2
B	かつ	的確	2
B	かなり	多く	22
B	かに	ついて	25
B	かの	よう	75
B	かぶ	いた	20
B	かま	くも	9
B	かま	ませんか	19
B	かめ	つら	2
B	からかう	生意気	2
B	からかって	いけません	5
B	からから	乾いて	2
B	からきし	駄目	2
B	かり	ます	66
B	かれる	ところ	14
B	かろうじて	災難	2
B	かろうじて	陸	2
B	かわいい	人形	9
B	かわいい	女の子	18
B	かんかん	怒った	3
B	がいし	ます	13
B	がっかり	させない	4
B	がっしりした	体格	2
B	がら	せ	12
B	がらくた	同然	2
B	がり	屋	7
B	がん	ばった	11
B	がん	ばり	12
B	がん	ばる	7
B	きた	い	111
B	きた	ところ	48
B	きちんと	整って	2
B	きちんと	閉まらない	2
B	きちんとした	身なり	3
B	きっかり	発車した	2
B	きっかり	離陸した	2
B	きっぱり	断った	6
B	きょろきょろ	見回した	2
B	きらきら	輝いて	5
B	きり	マシマロ	2
B	きれい	夕焼け	5
B	きんとん	食べます	2
B	ぎ	打ち込んだ	3
B	ぎ	込んで	6
B	ぎゅっと	抱きしめた	2
B	ぎりぎり	セーフ	3
B	くぐ	らい	4
B	くしゃみ	止まらない	3
B	くすくす	笑って	4
B	くすぐった	がり	3
B	くださる	ならう	2
B	くつろいだ	気分	7
B	くどい	言い方	5
B	くも	何とも	3
B	くり	返した	5
B	くれぐれも	よろしく	5
B	くれれば	いい	19
B	ぐっすり	眠った	10
B	ぐっすり	眠って	29
B	ぐるぐる	回った	6
B	ぐるり	見回した	2
B	けられ	いる	36
B	けられ	なかった	30
B	こう	とした	24
B	こう	として	17
B	こう	としない	14
B	こう	としなかった	12
B	こう	とする	9
B	こういう	ふう	4
B	ここ	いる	159
B	ここ	住んで	65
B	ここ	居て	9
B	ここ	数年	14
B	ここ	来た	69
B	ここ	来て	50
B	ここ	来る	104
B	ここら	辺	11
B	こぢんまり	とした	4
B	こっそり	抜け出した	2
B	こっち	来て	23
B	こってり	油	2
B	こと	あり	147
B	こと	ついて	141
B	こと	できない	248
B	こと	よくある	33
B	こと	わかった	78
B	こと	出来	94
B	こと	多い	94
B	こと	大切	76
B	こと	好き	182
B	こと	後悔して	31
B	こと	決めた	118
B	こと	知って	128
B	こと	考えて	48
B	こと	言う	141
B	ことになって	います	36
B	ことになる	だろう	25
B	この	あたり	37
B	この	スープ	40
B	この	世	51
B	この	仕事	194
B	この	件	77
B	この	写真	70
B	この	単語	44
B	この	問題	254
B	この	国	129
B	この	地域	45
B	この	小説	67
B	この	川	80
B	この	店	62
B	この	手紙	122
B	この	文	110
B	この	映画	78
B	この	時計	80
B	この	本	625
B	この	機械	73
B	この	歌	67
B	この	町	123
B	この	種	41
B	この	箱	71
B	この	絵	53
B	この	薬	130
B	この	車	125
B	この	辞書	90
B	この	辺り	62
B	この	道	70
B	この	部屋	220
B	この上なく	実直	2
B	この辺	詳しくない	3
B	こむら	えり	2
B	こらえる	ことができなかった	6
B	これ	以上	191
B	これ	私	197
B	これこそ	まさに	5
B	ころ	う	33
B	こん	なす	7
B	こん	なの	32
B	こんな	こと	71
B	こんなふうに	揺れる	2
B	ごく	わずか	14
B	ござ	いました	10
B	ごった	返して	5
B	ごみ	ごみ	4
B	ご存じ	ですか	15
B	ご存知	ですか	21
B	ご挨拶	申し上げます	2
B	ご覧	ください	18
B	ご迷惑	おか	3
B	ご連絡	いたします	8
B	ご連絡	ください	23
B	ご連絡	下さい	10
B	ご飯	食	12
B	ご飯	食べて	12
B	さく	てく	7
B	さく	頷き	2
B	さくら	株式会社	2
B	さし	つかえない	2
B	させ	よう	60
B	させて	いただきます	33
B	させて	ください	54
B	させて	下さい	26
B	させない	ようにした	3
B	さぞ	かし	6
B	さっと	ブラシ	2
B	さっと	目を通した	3
B	さっぱり	わからない	20
B	さっぱり	分からない	19
B	さよなら	言	15
B	さら	されて	18
B	さらなる	規制	2
B	さらに	悪い	19
B	されて	いた	110
B	されて	いない	63
B	されて	います	146
B	される	だろう	50
B	ざあざあ	降って	2
B	ざっと	目を通した	9
B	ざっと	目を通して	4
B	ざっと	目を通す	3
B	ざる	なかった	39
B	しがない	サラリーマン	2
B	しすぎる	ことはない	29
B	しすぎる	ということはない	3
B	したい	のです	61
B	しっかり	固定	3
B	しっくり	こない	4
B	して	いけない	74
B	して	いた	495
B	して	います	323
B	して	おいた	31
B	して	ください	110
B	して	くれた	109
B	して	よろしい	55
B	しな	さい	316
B	しない	で	130
B	しのぎ	削った	2
B	しのぎ	削って	2
B	しま	せん	113
B	しま	たか	46
B	しゃく	起こした	3
B	しゃく	起こして	6
B	じっくり	振り返って	4
B	じっくり	考えた	8
B	じっと	考え込んで	3
B	じっと	見た	17
B	じっと	見つめた	13
B	じっと	見つめて	10
B	じっと	見て	19
B	す	いて	37
B	すぐ	出発	39
B	すぐ	後ろ	27
B	すぐ	慣れます	8
B	すぐ	近く	33
B	すごい	飛距離	2
B	すし詰め	状態	2
B	すす	め	12
B	すっかり	変わって	8
B	すっかり	忘れて	21
B	すっぱ	味	9
B	すでに	出発して	8
B	すでに	発車して	3
B	すでに	秘密裡	2
B	すべき	では	32
B	すま	されない	4
B	すらすら	読める	3
B	すり	減って	4
B	する	こと	176
B	する	つもり	84
B	すれすれ	飛んだ	2
B	すれば	い	60
B	すれば	いい	98
B	ずば	抜けた	2
B	ずば	抜けて	6
B	ずり	回った	2
B	ずる	しこ	2
B	ずるずる	引きずる	2
B	せ	ざる	30
B	せ	ざるを得なかった	20
B	せ	びら	5
B	せいぜい	二流	3
B	せず	おれない	2
B	せねば	ならなかった	3
B	せりふ	復唱	2
B	そ	この	62
B	そ	のく	6
B	そ	むけた	6
B	そ	ろ	34
B	そう	でないと	11
B	そう	でなければ	11
B	そう	とした	27
B	そう	として	17
B	そう	としなかった	9
B	そういう	わ	38
B	そういう	フェティシズム	2
B	そういう	類い	2
